PRCE_REG_YMD,PDLT_CODE,PDLT_NM,AMNT_RAIN,AVG_TEMP_C,total_SunL,Quantity,PDLT_PRCE,Category
2021-03-11,245,양파,0,10.2,16.6,596249,1980,뿌리채소
2021-03-11,232,당근,0,10.2,16.6,140054,1416.666667,뿌리채소
2021-03-11,224,호박,0,10.2,16.6,188617.8,2400,열매채소
2021-03-11,411,사과,0,10.2,16.6,106690.4,6450,과일
2021-03-12,223,오이,0,10.5,7.41,272298,669.75,열매채소
2021-03-12,214,상추,0,10.5,7.41,93080,3187.5,엽채류
2021-03-12,151,고구마,0,10.5,7.41,126990,4350,뿌리채소
2021-03-12,152,감자,0,10.5,7.41,208330,1680,뿌리채소
2021-03-12,225,토마토,0,10.5,7.41,153899.8,3300,과일
2021-03-12,245,양파,0,10.5,7.41,605597,1980,뿌리채소
2021-03-12,224,호박,0,10.5,7.41,228920,2250,열매채소
2021-03-12,232,당근,0,10.5,7.41,128220,1416.666667,뿌리채소
2021-03-12,211,배추,0,10.5,7.41,395475,850,채소
2021-03-12,411,사과,0,10.5,7.41,137464,6450,과일
2021-03-15,214,상추,1.7,10.6,12.75,130248,3475,엽채류
2021-03-15,152,감자,1.7,10.6,12.75,275940,1665,뿌리채소
2021-03-15,151,고구마,1.7,10.6,12.75,192970,4350,뿌리채소
2021-03-15,223,오이,1.7,10.6,12.75,448919,586.5,열매채소
2021-03-15,211,배추,1.7,10.6,12.75,454309.9,890,채소
2021-03-15,224,호박,1.7,10.6,12.75,252362,2075,열매채소
2021-03-15,245,양파,1.7,10.6,12.75,770295,1950,뿌리채소
2021-03-15,232,당근,1.7,10.6,12.75,198760,1450,뿌리채소
2021-03-15,225,토마토,1.7,10.6,12.75,191763.7,3870,과일
2021-03-15,411,사과,1.7,10.6,12.75,136704,6450,과일
2021-03-16,214,상추,1.3,8.4,21.13,104320,3137.5,엽채류
2021-03-16,211,배추,1.3,8.4,21.13,377794.5,950,채소
2021-03-16,151,고구마,1.3,8.4,21.13,172670,4350,뿌리채소
2021-03-16,152,감자,1.3,8.4,21.13,281255,1665,뿌리채소
2021-03-16,224,호박,1.3,8.4,21.13,213146,2145,열매채소
2021-03-16,223,오이,1.3,8.4,21.13,235834,643.25,열매채소
2021-03-16,245,양파,1.3,8.4,21.13,579208,2015,뿌리채소
2021-03-16,232,당근,1.3,8.4,21.13,163430,1450,뿌리채소
2021-03-16,225,토마토,1.3,8.4,21.13,115376.4,5000,과일
2021-03-16,411,사과,1.3,8.4,21.13,99374,6450,과일
2021-03-17,214,상추,0,8.8,20.79,99986,3050,엽채류
2021-03-17,211,배추,0,8.8,20.79,358870,950,채소
2021-03-17,152,감자,0,8.8,20.79,312330,1665,뿌리채소
2021-03-17,151,고구마,0,8.8,20.79,190350,4350,뿌리채소
2021-03-17,223,오이,0,8.8,20.79,312368,666.5,열매채소
2021-03-17,224,호박,0,8.8,20.79,239126,2245,열매채소
2021-03-17,245,양파,0,8.8,20.79,530438,2100,뿌리채소
2021-03-17,232,당근,0,8.8,20.79,222840,1416.666667,뿌리채소
2021-03-17,225,토마토,0,8.8,20.79,132555.2,5000,과일
2021-03-17,411,사과,0,8.8,20.79,101646,6450,과일
2021-03-18,214,상추,0,11.7,16.63,97628,2812.5,엽채류
2021-03-18,152,감자,0,11.7,16.63,249370,1665,뿌리채소
2021-03-18,151,고구마,0,11.7,16.63,142412.8,4350,뿌리채소
2021-03-18,223,오이,0,11.7,16.63,254320,691.5,열매채소
2021-03-18,211,배추,0,11.7,16.63,349922.7,850,채소
2021-03-18,224,호박,0,11.7,16.63,180952,2220,열매채소
2021-03-18,245,양파,0,11.7,16.63,684639,2100,뿌리채소
2021-03-18,232,당근,0,11.7,16.63,210320,1416.666667,뿌리채소
2021-03-18,225,토마토,0,11.7,16.63,149277.98,4620,과일
2021-03-18,411,사과,0,11.7,16.63,92839,6450,과일
2021-03-19,214,상추,0,15.3,19.09,100732,3062.5,엽채류
2021-03-19,211,배추,0,15.3,19.09,56216.5,850,채소
2021-03-19,151,고구마,0,15.3,19.09,179110,4350,뿌리채소
2021-03-19,152,감자,0,15.3,19.09,273070,1665,뿌리채소
2021-03-19,224,호박,0,15.3,19.09,220070,1960,열매채소
2021-03-19,245,양파,0,15.3,19.09,769856,2100,뿌리채소
2021-03-19,223,오이,0,15.3,19.09,337640,689.5,열매채소
2021-03-19,232,당근,0,15.3,19.09,187670,1416.666667,뿌리채소
2021-03-19,225,토마토,0,15.3,19.09,174902.5,4620,과일
2021-03-19,411,사과,0,15.3,19.09,105781,6450,과일
2021-03-22,214,상추,0,6.2,22.58,139956,2766.25,엽채류
2021-03-22,211,배추,0,6.2,22.58,502884,950,채소
2021-03-22,151,고구마,0,6.2,22.58,166650,4350,뿌리채소
2021-03-22,223,오이,0,6.2,22.58,646748,554.5,열매채소
2021-03-22,245,양파,0,6.2,22.58,699140.5,2100,뿌리채소
2021-03-22,232,당근,0,6.2,22.58,200895,1383.333333,뿌리채소
2021-03-22,225,토마토,0,6.2,22.58,248026.9,4200,과일
2021-03-22,224,호박,0,6.2,22.58,329350.6,1660,열매채소
2021-03-22,152,감자,0,6.2,22.58,399586,1665,뿌리채소
2021-03-22,411,사과,0,6.2,22.58,155799.2,6450,과일
2021-03-25,214,상추,0,11.9,20.86,96204,2437.5,엽채류
2021-03-25,211,배추,0,11.9,20.86,347503,950,채소
2021-03-25,152,감자,0,11.9,20.86,253230,1550,뿌리채소
2021-03-25,151,고구마,0,11.9,20.86,146880,4350,뿌리채소
2021-03-25,223,오이,0,11.9,20.86,304052,563.25,열매채소
2021-03-25,224,호박,0,11.9,20.86,196116,1545,열매채소
2021-03-25,245,양파,0,11.9,20.86,594289,2000,뿌리채소
2021-03-25,232,당근,0,11.9,20.86,142700,1416.666667,뿌리채소
2021-03-25,225,토마토,0,11.9,20.86,140570.5,3950,과일
2021-03-25,411,사과,0,11.9,20.86,88778,6450,과일
2021-03-26,214,상추,0,12.6,16.98,99112,3062.5,엽채류
2021-03-26,152,감자,0,12.6,16.98,306750,1550,뿌리채소
2021-03-26,151,고구마,0,12.6,16.98,136610,4350,뿌리채소
2021-03-26,223,오이,0,12.6,16.98,360980,541.5,열매채소
2021-03-26,211,배추,0,12.6,16.98,296654.45,950,채소
2021-03-26,224,호박,0,12.6,16.98,250709,1460,열매채소
2021-03-26,245,양파,0,12.6,16.98,992362,1900,뿌리채소
2021-03-26,232,당근,0,12.6,16.98,110540,1416.666667,뿌리채소
2021-03-26,225,토마토,0,12.6,16.98,170784,3950,과일
2021-03-26,411,사과,0,12.6,16.98,121820,6450,과일
2021-03-29,214,상추,0.2,10.2,18.24,129536,2891.25,엽채류
2021-03-29,211,배추,0.2,10.2,18.24,477492,950,채소
2021-03-29,151,고구마,0.2,10.2,18.24,142920,4280,뿌리채소
2021-03-29,152,감자,0.2,10.2,18.24,238100,1450,뿌리채소
2021-03-29,224,호박,0.2,10.2,18.24,297214,1337.5,열매채소
2021-03-29,245,양파,0.2,10.2,18.24,786108,1450,뿌리채소
2021-03-29,223,오이,0.2,10.2,18.24,565222,476.5,열매채소
2021-03-29,232,당근,0.2,10.2,18.24,112960,1650,뿌리채소
2021-03-29,225,토마토,0.2,10.2,18.24,169372.4,3700,과일
2021-03-29,411,사과,0.2,10.2,18.24,71470,6450,과일
2021-03-30,214,상추,0,10.8,24.53,113436,2687.5,엽채류
2021-03-30,151,고구마,0,10.8,24.53,133870,4150,뿌리채소
2021-03-30,152,감자,0,10.8,24.53,259600,1450,뿌리채소
2021-03-30,223,오이,0,10.8,24.53,323006,486.5,열매채소
2021-03-30,245,양파,0,10.8,24.53,702457,1415,뿌리채소
2021-03-30,232,당근,0,10.8,24.53,139110,1616.666667,뿌리채소
2021-03-30,225,토마토,0,10.8,24.53,141929.4,3700,과일
2021-03-30,224,호박,0,10.8,24.53,271132,1275,열매채소
2021-03-30,211,배추,0,10.8,24.53,360054,950,채소
2021-03-30,411,사과,0,10.8,24.53,90797,6450,과일
2021-03-31,223,오이,0,14.5,23.29,370096,509.25,열매채소
2021-03-31,214,상추,0,14.5,23.29,107304,2766.25,엽채류
2021-03-31,152,감자,0,14.5,23.29,259680,1450,뿌리채소
2021-03-31,151,고구마,0,14.5,23.29,116610,4150,뿌리채소
2021-03-31,211,배추,0,14.5,23.29,299267.2,850,채소
2021-03-31,225,토마토,0,14.5,23.29,156652.2,3700,과일
2021-03-31,245,양파,0,14.5,23.29,774155,1415,뿌리채소
2021-03-31,224,호박,0,14.5,23.29,275140,1137.5,열매채소
2021-03-31,232,당근,0,14.5,23.29,270950,1683.333333,뿌리채소
2021-03-31,411,사과,0,14.5,23.29,79352,6450,과일
2021-04-01,214,상추,0,17.7,20.91,99878,2850,엽채류
2021-04-01,151,고구마,0,17.7,20.91,127601,4150,뿌리채소
2021-04-01,211,배추,0,17.7,20.91,336188.6,950,채소
2021-04-01,245,양파,0,17.7,20.91,756439.5,1465,뿌리채소
2021-04-01,223,오이,0,17.7,20.91,347365.8,499.5,열매채소
2021-04-01,232,당근,0,17.7,20.91,97235,1683.333333,뿌리채소
2021-04-01,225,토마토,0,17.7,20.91,155008.2,3700,과일
2021-04-01,224,호박,0,17.7,20.91,224966.2,1107.5,열매채소
2021-04-01,152,감자,0,17.7,20.91,293239,1450,뿌리채소
2021-04-01,411,사과,0,17.7,20.91,118544.4,6450,과일
2021-04-02,214,상추,0,17.8,15.37,70704,3262.5,엽채류
2021-04-02,211,배추,0,17.8,15.37,345511.4,950,채소
2021-04-02,151,고구마,0,17.8,15.37,105390,4010,뿌리채소
2021-04-02,152,감자,0,17.8,15.37,204538,1450,뿌리채소
2021-04-02,224,호박,0,17.8,15.37,249423,1102.5,열매채소
2021-04-02,223,오이,0,17.8,15.37,425153,469.5,열매채소
2021-04-02,245,양파,0,17.8,15.37,737651,1600,뿌리채소
2021-04-02,232,당근,0,17.8,15.37,134760,1650,뿌리채소
2021-04-02,225,토마토,0,17.8,15.37,111563,3700,과일
2021-04-02,411,사과,0,17.8,15.37,101905,6450,과일
2021-04-05,214,상추,0,11.9,25.81,141180,3137.5,엽채류
2021-04-05,152,감자,0,11.9,25.81,317020,1500,뿌리채소
2021-04-05,151,고구마,0,11.9,25.81,148630,4010,뿌리채소
2021-04-05,223,오이,0,11.9,25.81,835272,445.75,열매채소
2021-04-05,245,양파,0,11.9,25.81,946219,1600,뿌리채소
2021-04-05,232,당근,0,11.9,25.81,196120,1716.666667,뿌리채소
2021-04-05,225,토마토,0,11.9,25.81,226174.6,3700,과일
2021-04-05,211,배추,0,11.9,25.81,514809.4,950,채소
2021-04-05,224,호박,0,11.9,25.81,381598,1051.5,열매채소
2021-04-05,411,사과,0,11.9,25.81,152410,6450,과일
2021-04-06,214,상추,0,13.9,23.34,107896,2812.5,엽채류
2021-04-06,211,배추,0,13.9,23.34,375727,950,채소
2021-04-06,151,고구마,0,13.9,23.34,136720,4250,뿌리채소
2021-04-06,152,감자,0,13.9,23.34,412977,1500,뿌리채소
2021-04-06,224,호박,0,13.9,23.34,260242,1062.5,열매채소
2021-04-06,245,양파,0,13.9,23.34,909449,1600,뿌리채소
2021-04-06,223,오이,0,13.9,23.34,462868,463.25,열매채소
2021-04-06,232,당근,0,13.9,23.34,203150,1616.666667,뿌리채소
2021-04-06,225,토마토,0,13.9,23.34,150276,3700,과일
2021-04-06,411,사과,0,13.9,23.34,131628,6450,과일
2021-04-07,214,상추,0,14.1,24.49,103893,2937.5,엽채류
2021-04-07,211,배추,0,14.1,24.49,386517.2,950,채소
2021-04-07,151,고구마,0,14.1,24.49,172149.6,4250,뿌리채소
2021-04-07,223,오이,0,14.1,24.49,426766,501.25,열매채소
2021-04-07,245,양파,0,14.1,24.49,810044,1550,뿌리채소
2021-04-07,232,당근,0,14.1,24.49,208520,1616.666667,뿌리채소
2021-04-07,225,토마토,0,14.1,24.49,139685.4,3700,과일
2021-04-07,224,호박,0,14.1,24.49,267392,1110,열매채소
2021-04-07,152,감자,0,14.1,24.49,417227,1500,뿌리채소
2021-04-07,411,사과,0,14.1,24.49,97924,6450,과일
2021-04-08,214,상추,0,13,25.85,103183,3187.5,엽채류
2021-04-08,152,감자,0,13,25.85,347960,1500,뿌리채소
2021-04-08,211,배추,0,13,25.85,285203.8,950,채소
2021-04-08,151,고구마,0,13,25.85,133950,4250,뿌리채소
2021-04-08,223,오이,0,13,25.85,444861,512.75,열매채소
2021-04-08,224,호박,0,13,25.85,222112,1162.5,열매채소
2021-04-08,245,양파,0,13,25.85,946404,1550,뿌리채소
2021-04-08,232,당근,0,13,25.85,230820,1616.666667,뿌리채소
2021-04-08,225,토마토,0,13,25.85,144037.8,3700,과일
2021-04-08,411,사과,0,13,25.85,138246.8,6450,과일
2021-04-09,214,상추,0,13.6,25.3,111576,3550,엽채류
2021-04-09,211,배추,0,13.6,25.3,328489.6,950,채소
2021-04-09,151,고구마,0,13.6,25.3,147520,4250,뿌리채소
2021-04-09,152,감자,0,13.6,25.3,301440,1500,뿌리채소
2021-04-09,224,호박,0,13.6,25.3,281094,1200,열매채소
2021-04-09,223,오이,0,13.6,25.3,487804,534.25,열매채소
2021-04-09,245,양파,0,13.6,25.3,960166,1550,뿌리채소
2021-04-09,232,당근,0,13.6,25.3,184900,1616.666667,뿌리채소
2021-04-09,225,토마토,0,13.6,25.3,199671.6,3700,과일
2021-04-09,411,사과,0,13.6,25.3,161292,6450,과일
2021-04-12,214,상추,22,13.8,5.39,140292,3800,엽채류
2021-04-12,211,배추,22,13.8,5.39,632807.7,950,채소
2021-04-12,152,감자,22,13.8,5.39,474953,1365,뿌리채소
2021-04-12,151,고구마,22,13.8,5.39,118820,4250,뿌리채소
2021-04-12,223,오이,22,13.8,5.39,854840.6,539.5,열매채소
2021-04-12,224,호박,22,13.8,5.39,436625.6,1034,열매채소
2021-04-12,245,양파,22,13.8,5.39,1116126,1180,뿌리채소
2021-04-12,232,당근,22,13.8,5.39,232681,1583.333333,뿌리채소
2021-04-12,225,토마토,22,13.8,5.39,304232.3,3320,과일
2021-04-12,411,사과,22,13.8,5.39,158756.4,6950,과일
2021-04-13,214,상추,8,10.4,14.95,109068,3812.5,엽채류
2021-04-13,152,감자,8,10.4,14.95,216876,1365,뿌리채소
2021-04-13,151,고구마,8,10.4,14.95,118280,4150,뿌리채소
2021-04-13,223,오이,8,10.4,14.95,509017,556.5,열매채소
2021-04-13,211,배추,8,10.4,14.95,325515.5,950,채소
2021-04-13,224,호박,8,10.4,14.95,323147,969,열매채소
2021-04-13,245,양파,8,10.4,14.95,958220,1165,뿌리채소
2021-04-13,232,당근,8,10.4,14.95,162900,1583.333333,뿌리채소
2021-04-13,225,토마토,8,10.4,14.95,178315.9,3350,과일
2021-04-13,411,사과,8,10.4,14.95,110837,6950,과일
2021-04-14,214,상추,0,8.4,27.31,123348,3887.5,엽채류
2021-04-14,211,배추,0,8.4,27.31,522438.66,950,채소
2021-04-14,151,고구마,0,8.4,27.31,119600,4150,뿌리채소
2021-04-14,152,감자,0,8.4,27.31,302320,1365,뿌리채소
2021-04-14,223,오이,0,8.4,27.31,541599,563.25,열매채소
2021-04-14,245,양파,0,8.4,27.31,1023940,1165,뿌리채소
2021-04-14,232,당근,0,8.4,27.31,142120,1483.333333,뿌리채소
2021-04-14,225,토마토,0,8.4,27.31,127587.3,3350,과일
2021-04-14,224,호박,0,8.4,27.31,310148,962.5,열매채소
2021-04-14,411,사과,0,8.4,27.31,109610,6950,과일
2021-04-15,214,상추,0,11.6,24.78,112062,3437.5,엽채류
2021-04-15,211,배추,0,11.6,24.78,439684.45,950,채소
2021-04-15,152,감자,0,11.6,24.78,356220,1450,뿌리채소
2021-04-15,151,고구마,0,11.6,24.78,112400,4150,뿌리채소
2021-04-15,223,오이,0,11.6,24.78,450119,541.5,열매채소
2021-04-15,224,호박,0,11.6,24.78,227612,962.5,열매채소
2021-04-15,245,양파,0,11.6,24.78,881163,1150,뿌리채소
2021-04-15,232,당근,0,11.6,24.78,129400,1483.333333,뿌리채소
2021-04-15,225,토마토,0,11.6,24.78,174696.1,3100,과일
2021-04-15,411,사과,0,11.6,24.78,125724.4,6950,과일
2021-04-16,214,상추,0.7,11.3,8.59,103058,3437.5,엽채류
2021-04-16,152,감자,0.7,11.3,8.59,398920,1450,뿌리채소
2021-04-16,151,고구마,0.7,11.3,8.59,75040,4250,뿌리채소
2021-04-16,223,오이,0.7,11.3,8.59,478206,523.25,열매채소
2021-04-16,211,배추,0.7,11.3,8.59,349277.05,950,채소
2021-04-16,224,호박,0.7,11.3,8.59,254964,935.75,열매채소
2021-04-16,245,양파,0.7,11.3,8.59,954598,1100,뿌리채소
2021-04-16,232,당근,0.7,11.3,8.59,171390,1483.333333,뿌리채소
2021-04-16,225,토마토,0.7,11.3,8.59,175331.8,3100,과일
2021-04-16,411,사과,0.7,11.3,8.59,119182,6950,과일
2021-04-19,214,상추,0,12.2,26.18,135302,3687.5,엽채류
2021-04-19,152,감자,0,12.2,26.18,390508,1450,뿌리채소
2021-04-19,211,배추,0,12.2,26.18,466553.35,1050,채소
2021-04-19,151,고구마,0,12.2,26.18,137070,4350,뿌리채소
2021-04-19,223,오이,0,12.2,26.18,902751.6,478.25,열매채소
2021-04-19,224,호박,0,12.2,26.18,388156.6,903.25,열매채소
2021-04-19,245,양파,0,12.2,26.18,1233959,980,뿌리채소
2021-04-19,232,당근,0,12.2,26.18,215874,1483.333333,뿌리채소
2021-04-19,225,토마토,0,12.2,26.18,232486,3100,과일
2021-04-19,411,사과,0,12.2,26.18,166744.4,6950,과일
2021-04-20,214,상추,0,14.8,24.8,98030,3462.5,엽채류
2021-04-20,211,배추,0,14.8,24.8,405262.45,950,채소
2021-04-20,152,감자,0,14.8,24.8,403133,1500,뿌리채소
